particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4605	0.97839	14.7258	237.6647	172.7604	189.0988	0.0532	4.8679	7	31	nan	8	31	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4778	0.97721	29.255	27.0733	13.6178	248.0469	0.0565	4.8992	6	161	37	9	554	49
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4299	0.98346	10.5913	300.4291	17.8707	304.5571	0.0402	4.8196	5	51	15	7	39	12
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.432	0.97698	4.1903	150.9985	343.9208	190.8495	0.056	4.808	6	34	nan	9	45	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.432	0.98004	7.0956	332.6143	29.4329	199.3989	0.0485	4.8154	5	41	nan	7	88	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.0595	0.97276	29.6349	230.9106	11.0669	135.5652	0.0561	4.0629	6	84	nan	8	84	24
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4713	0.97978	11.7628	223.3544	193.2567	299.6276	0.05	4.8926	6	7	nan	8	7	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4981	0.98005	43.8644	178.6874	213.0609	191.4492	0.0498	4.9463	5	1591	132	8	6781	1721
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4947	0.98222	38.165	131.3782	37.9509	109.7837	0.0443	4.9451	5	2379	60	8	4034	188
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.3555	0.97727	17.0279	264.8578	5.9499	54.008	0.0535	4.6574	9	2	nan	15	2	nan
